,Av,Av_err,age,age_err,d_kpc,dkpc_err,eep,eep_err,feh,feh_err,BV,B,V,jmag,hmag,kmag,logg,teff,logL,parallax,mass,prot
261,0.8264646094921829,0.01,9.935807758049506,1.9871615516099013,0.8844408654119615,0.08844408654119616,422.30434368159865,0.1,0.003122025583511656,0.01,0.888980767150823,15.670727311157826,14.781746544007003,13.049403625598227,12.6357377051753,12.553752344154114,4.2310154522614685,5771.958204197899,0.21734575962020214,1.1306578417022968,1.024438262217594,45.280619621896726
262,0.5576886911854527,0.01,10.09861134854107,2.0197222697082142,0.4206773989661385,0.04206773989661385,283.4531582932185,0.1,-0.0322913355335912,0.01,1.57153426233101,21.192174223571012,19.620639961240002,15.901288253361216,15.185404864473197,14.950460457329687,4.939409563631074,3523.224419424694,-1.861018870375546,2.3771184343575653,0.315037514681287,74.42830388706788
263,0.05461030321346905,0.01,9.811952181889811,1.9623904363779623,0.3934016673105929,0.03934016673105929,324.7377424883133,0.1,-0.19275038358170812,0.01,1.1165220085381993,16.551176586880754,15.434654578342554,13.373558706263406,12.705417602053139,12.606610872404326,4.6506117014772705,4445.675584508768,-0.8500698356326701,2.5419312704907635,0.65598406666953,44.057128173948605
266,0.2908768542315825,0.01,9.928800852484695,1.9857601704969392,0.6517511341197676,0.06517511341197676,306.86066357590516,0.1,-0.01029799160921857,0.01,1.4609016785378799,20.689657736519866,19.228756057981986,16.037998552632327,15.337236009323387,15.126779689586243,4.844543685613195,3699.8892021254796,-1.5370956750541707,1.5343279783480013,0.43947522997411215,58.124633121366706
267,0.4694068419892581,0.01,9.999372248826173,1.9998744497652348,0.07083182722947963,0.007083182722947963,331.78256789438024,0.1,0.024271317975579965,0.01,1.354056720497077,13.833045092524076,12.478988372026999,9.844398666338147,9.085597827652181,8.94425766656272,4.6351414534829285,4237.6710244514625,-0.9114445517034166,14.11794724369059,0.6649282537834175,61.39533715573758
268,0.857857783517489,0.01,9.568829450523,1.9137658901046,0.8155861102850052,0.08155861102850052,366.0058562140016,0.1,0.05137058264583483,0.01,0.8208998134662266,15.477308661587916,14.65640884812169,13.01407538242415,12.635636134537403,12.5595662268958,4.350318964003256,6023.804981591257,0.19947981102397613,1.226112101946601,1.0906133987695854,27.00136625189019
269,0.3049031243850635,0.01,9.870223067497578,1.9740446134995158,0.9410989133506086,0.09410989133506087,278.12383493215145,0.1,0.07545265172315024,0.01,1.4444163378504236,23.170609126697503,21.72619278884708,17.623075191754268,16.947712902861387,16.722028017618392,4.92085219273788,3351.0436142376707,-1.9104006622128649,1.0625875620658034,0.32910402581403797,53.69438052360829
270,0.19267639648670032,0.01,9.280358626855678,1.8560717253711356,0.6522777322977921,0.06522777322977921,393.0698375460646,0.1,-0.09869104659091398,0.01,0.4554403565699996,11.87592752539678,11.42048716882678,10.512553801949254,10.28197932842939,10.250658453496627,3.8396799868232523,6594.2593141413845,1.0237279905893935,1.533089281581451,1.564046236518419,5.061761978195562
271,0.12907124693088146,0.01,9.755181177371462,1.9510362354742925,0.9550202695702227,0.09550202695702227,440.1348831989233,0.1,-0.19600848933662027,0.01,0.5371959905297867,13.999443754111141,13.462247763581354,12.41612209873246,12.122881089294943,12.089975608793573,4.0582247544114995,6151.010524965572,0.5285720938530226,1.047098194523158,1.0925136273976315,21.82546768420932
272,0.29785939839021125,0.01,9.85024823093571,1.9700496461871422,0.15991799122626366,0.015991799122626365,417.2575318346047,0.1,0.0893774649419648,0.01,0.7187396402837205,11.226616209155106,10.507876568871385,9.193199927837494,8.842517326229473,8.789305501172235,4.243509159432746,5817.533823897201,0.2274028868698236,6.253205110518972,1.04555792429786,34.89710137876358
274,0.4716263651952617,0.01,10.124900817024606,2.0249801634049214,0.6057886666059928,0.060578866660599286,331.94447996848123,0.1,0.1344470812828995,0.01,1.4490336050312678,19.55541896061006,18.10638535557879,15.047604173846583,14.27403045649268,14.093306722586883,4.69633639029261,3934.0199351538236,-1.1621962563824237,1.6507406875117452,0.5809028061007803,74.23783033835637
276,0.1661849996097492,0.01,10.022779536223409,2.004555907244682,0.4074471612981528,0.040744716129815284,263.98282952082036,0.1,0.1373304671151533,0.01,1.4295342400746556,22.220877640510352,20.791343400435697,16.303690097733767,15.655478087714943,15.426045291922973,4.964573737242519,3184.1611535304,-2.148583403805311,2.45430596893579,0.2586096069695273,64.83429891009561
277,0.3327294765103791,0.01,9.865375948778189,1.9730751897556378,0.34470356527259877,0.034470356527259875,476.1988390811367,0.1,-0.0059621360081839325,0.01,0.9948529693475425,12.474439715608325,11.479586746260782,9.695816830110477,9.167216101696793,9.084833447984806,3.627505220607383,5006.949902568576,0.5959056375635176,2.901043391324308,1.0778643159521222,44.28568361018711
279,0.3430267125900244,0.01,9.163633865839445,1.8327267731678891,0.39782502605665543,0.03978250260566554,337.1831237336365,0.1,0.11662328103654801,0.01,0.5695527231429391,12.536146992934137,11.966594269791198,10.871529775930675,10.604019890090678,10.5622491969526,4.293630621645502,6408.697941981264,0.43356857388922737,2.5136679054916646,1.2823698926717046,11.378946463151612
280,0.9881240759546354,0.01,9.594865965128113,1.9189731930256226,0.17103420695443028,0.017103420695443027,371.17438428066396,0.1,-0.019482354788298017,0.01,0.7910671940457767,12.004234333918232,11.213167139872455,9.548688978919463,9.177020881505477,9.100477291011147,4.326197838301654,6213.718361961942,0.273420739866636,5.846783621865983,1.080507132974838,27.190466336208754
281,0.4852304557653562,0.01,9.731187059168372,1.9462374118336745,0.7370220197272962,0.07370220197272963,395.2025166050696,0.1,-0.1266231214386262,0.01,0.6568031920035082,14.550916872678735,13.894113680675227,12.575694254289354,12.244518408209856,12.19285805232359,4.290345949538834,6139.763729088788,0.27180848624117737,1.3568115649651928,1.03975286064078,27.67168578599684
282,0.17916391829015088,0.01,9.837503862044823,1.9675007724089646,0.2167426261396441,0.02167426261396441,354.4998747937705,0.1,0.14198960782458975,0.01,0.8199483221350103,12.967674505764164,12.147726183629153,10.721205694071136,10.310220656690692,10.249979195836797,4.478644596383781,5423.9993384366435,-0.18497735034414634,4.613767110839169,0.9204956162308616,37.914981172175
283,0.8911400917935094,0.01,9.047764609420097,1.8095529218840196,0.06797965223168852,0.006797965223168852,197.78469151446734,0.1,0.15302395070893893,0.01,1.7952148498618747,22.323658817796744,20.52844396793487,14.201428032499592,13.456098345077146,13.170938890035005,5.15681550095127,2877.555249362973,-2.841918662875208,14.710284139021425,0.12442206267206864,20.80922657418826
284,0.4603553731348269,0.01,9.378457011303897,1.8756914022607796,0.5568424764390619,0.0556842476439062,288.0414728495377,0.1,-0.013476097543931947,0.01,1.3902136899831383,18.76125924888375,17.37104555890061,14.648305487712333,13.884408947734164,13.730011674207608,4.696198778735623,4133.675646698361,-1.0499695137943172,1.7958400127714305,0.6155251719902486,28.308156269973775
285,0.7096713435045244,0.01,9.62705776240344,1.9254115524806883,0.5992774353922076,0.05992774353922076,342.54781836464275,0.1,-0.16972010907608504,0.01,0.865816814537709,15.607449103158757,14.741632288621048,13.047473741960118,12.619181307086285,12.543160050020107,4.506679899925322,5673.528646816337,-0.1400503144153173,1.6686762106194313,0.9095174613350148,30.116284784228164
287,0.050175350319974,0.01,9.696634579780996,1.9393269159561992,0.5812117962935051,0.05812117962935051,294.9286753946165,0.1,0.12141506378504135,0.01,1.3413371471381161,19.94329434261228,18.601957195474164,15.456105465639776,14.761791188866138,14.571549720838265,4.7997052763667565,3704.6417155286376,-1.436067931941318,1.720543193337067,0.4979543616105133,41.66026538829647
289,0.7204567414627562,0.01,9.497940780372181,1.8995881560744363,0.8049817627110574,0.08049817627110574,217.39487168918092,0.1,-0.11861090300096166,0.01,1.8376537065125262,27.12331889803833,25.285665191525805,19.75374731955373,18.979551002108142,18.717650191011767,5.234349889087746,2997.603214723056,-2.908457833182863,1.2422641683609708,0.10738360047510097,37.15647973815424
290,0.281825003295472,0.01,9.941786181543783,1.9883572363087567,0.5448761042555469,0.054487610425554694,308.1231337174549,0.1,-0.1732105551898914,0.01,1.4567751375748017,20.08283615553986,18.626061017965057,15.547906208081576,14.846465034593948,14.639975010591819,4.831712778442565,3749.1466103008484,-1.4889973911550813,1.8352796024451827,0.4520330793107555,59.013511940601454
291,0.18430139695009906,0.01,9.632378667589329,1.926475733517866,0.08848748178487982,0.008848748178487983,232.82398990227222,0.1,0.15094018125313546,0.01,1.491881771059628,20.31196278609604,18.82008101503641,13.819232101541132,13.164453595210139,12.926982983277309,5.067638793372154,3045.1532490651953,-2.501245042133928,11.30103354541245,0.17634413503704352,40.30806727906926
292,0.039361879819729495,0.01,9.51777630408408,1.903555260816816,0.5701920547101141,0.057019205471011414,356.7491417545441,0.1,-0.04423802440844987,0.01,0.5148762523997448,13.505939064138818,12.991062811739074,12.029315632615365,11.753138116263063,11.725775288238285,4.3601368987812865,6193.946418518205,0.22940559783327097,1.7537950445633628,1.0692311039132723,14.742921141644752
293,0.021846711986201806,0.01,9.873537432366566,1.9747074864733134,0.9089383599674458,0.09089383599674458,391.49751620412076,0.1,0.016704385707025315,0.01,0.679406240994334,15.16078376024824,14.481377519253906,13.3128367354394,12.969057344879586,12.926496321933072,4.363800468226399,5692.130329189774,0.04384858823532418,1.100184615418603,0.9863805093636787,34.22103969471919
294,0.7744856031197909,0.01,8.75916020807785,1.75183204161557,0.4023494992432384,0.04023494992432384,423.16720924608865,0.1,0.1872263248203036,0.01,0.24221605606125785,8.965256836250488,8.72304078018923,8.11482940184996,8.029211767737714,7.987435745753486,3.6798494781051745,9064.969598255591,1.9483518274529914,2.4854013783560225,2.5478670551277336,
295,0.13443342736955,0.01,8.78065168431783,1.7561303368635661,0.3033625438808021,0.03033625438808021,252.04281960977087,0.1,-0.17337410883431087,0.01,1.2230711131831917,16.66859577851928,15.445524665336087,13.146836636745437,12.436000456279688,12.31622962458127,4.704282260706132,4277.074807758324,-0.9936863562599567,3.2963858596627618,0.6245701969371995,12.495868487542728
296,0.4677206159711509,0.01,9.538753260734946,1.9077506521469894,0.15203476244783987,0.015203476244783987,242.73253594383488,0.1,0.05932720298083821,0.01,1.521097303433649,20.26255182805318,18.74145452461953,14.168356532973943,13.485171011593204,13.242343354113178,4.9756725955019006,3226.6498952579846,-2.113320135976685,6.5774431051127555,0.2731198681361565,36.10948144887929
297,0.605896815179483,0.01,8.998145253012682,1.7996290506025365,0.15993106671600377,0.015993106671600376,224.80183449530406,0.1,-0.1703578309700532,0.01,1.5936336816189218,19.26815928430694,17.674525602688018,13.938307365296765,13.21949402422593,12.981616497797926,4.9852297619070365,3525.821115878554,-1.9098357033260094,6.252693867012977,0.311939503451171,18.582700659617416
298,0.42835180056884625,0.01,9.291889798004854,1.858377959600971,0.4384437694984007,0.04384437694984007,376.38262111993646,0.1,-0.04981242861339985,0.01,0.4813198827608627,11.573226242908149,11.091906360147286,10.088474020946224,9.859047764683305,9.819104484253783,3.9947814621490414,6824.466118461701,0.9044548934384862,2.2807941851791957,1.4806368784182546,8.836974866761775
299,0.027106652336233106,0.01,9.705403421164604,1.941080684232921,0.5997230259199142,0.059972302591991426,396.3455820487668,0.1,0.12152581807737872,0.01,0.606021960283778,13.685160926679423,13.079138966395645,12.019223687339647,11.715483267508706,11.67940209905656,4.289639604232178,5930.866500589947,0.23317409372762368,1.6674363944357506,1.0909317366032374,24.542536712291863
301,0.010513224541653488,0.01,9.915012157860795,1.9830024315721593,0.9401729031349141,0.09401729031349142,461.8204901794516,0.1,0.19887294156118018,0.01,0.7808777987022086,14.374160450919682,13.593282652217473,12.284026679577456,11.89029916146924,11.837012677303992,3.9172822775066507,5401.944888076459,0.44419100015725704,1.063634142896055,1.0933490219161972,40.40300272173657
303,0.8933044937881227,0.01,9.649539212717295,1.929907842543459,0.590757679100826,0.0590757679100826,349.2694555608051,0.1,-0.07153513894561861,0.01,0.8574494008966216,15.363356013993153,14.505906613096531,12.769606285806919,12.357024580658054,12.277525715816518,4.449274119626442,5878.888735566993,0.00519579843307203,1.692741432531303,0.965456227414061,30.79139749749481
304,0.4328399210571723,0.01,10.116563754912736,2.0233127509825475,0.8301542842296009,0.0830154284229601,397.0822480435112,0.1,-0.11195546963809876,0.01,0.8431777426180691,16.10123498279038,15.258057240172311,13.670595695465423,13.232147884681648,13.164258990973446,4.417916182992685,5472.272073958031,-0.15991806208496684,1.204595361364688,0.8221600273099262,55.0164575556931
305,0.5355424730977982,0.01,9.76787560849194,1.953575121698388,0.08938488924399215,0.008938488924399217,443.2262002676344,0.1,-0.059791786285535276,0.01,0.6733423898146818,9.370640312502818,8.697297922688136,7.329791155499655,6.989751961383062,6.934260520595544,4.040111712974061,6107.21521994914,0.5388779080091993,11.187573296313204,1.104157725907047,29.687432208191904
306,0.47698339261765377,0.01,9.22420983755301,1.844841967510602,0.48207048895579313,0.048207048895579314,398.5147756577419,0.1,-0.05098669049617968,0.01,0.4920537311957478,11.233485013567394,10.741431282371646,9.712868370272805,9.484298043163928,9.440284040321535,3.8031333132488543,6831.512613265611,1.141707936327592,2.0743854330641303,1.6378953922316526,8.88699237704711
307,0.3892086186234388,0.01,9.945980276763722,1.9891960553527444,0.6337921955930468,0.06337921955930469,423.49250367489066,0.1,-0.17251452891041563,0.01,0.6753873326664408,14.166020743108827,13.490633410442387,12.167176101066397,11.818447146033172,11.767432639742653,4.213765231646308,5956.745848845353,0.2693359859352624,1.5778042187223342,0.9782983668005119,37.304162113595766
308,0.8874245353703603,0.01,9.30895229083442,1.861790458166884,0.8303663770571064,0.08303663770571064,291.74330487469973,0.1,-0.052170320229290745,0.01,1.3948063405182332,19.419582234995314,18.02477589447708,15.279903293228498,14.511995717334095,14.364751282543228,4.66874468702115,4391.280566663863,-0.8865922947721547,1.2042876826782059,0.6605475403561576,25.962111993641024
309,0.8939335106699905,0.01,9.712692828279609,1.942538565655922,0.7856348644487751,0.07856348644487751,427.225157417756,0.1,-0.014304592104310038,0.01,0.7513254275255612,14.593302895670437,13.841977468144876,12.253765648324292,11.8934443963849,11.82176622442705,4.108705999005572,6224.7999194280355,0.5092800016117603,1.2728559350553135,1.1193117312719105,30.376808205143288
311,0.615069754014698,0.01,10.089975866837671,2.017995173367534,0.9414713678636122,0.09414713678636122,450.02274697725034,0.1,0.06269179388864321,0.01,0.8863669752161094,15.527336628962878,14.640969653746769,12.968811438441397,12.539726062954468,12.46302529290079,4.104218234882074,5570.61250109885,0.256576992979041,1.06216719290062,0.9656384712762858,54.941536327329715
312,0.9269075621458641,0.01,9.855087604807466,1.9710175209614933,0.13310238301656166,0.013310238301656167,351.06382720381487,0.1,0.08350626209166168,0.01,1.1021564103184698,13.285800746391132,12.183644336072662,10.08981914274255,9.559232654056824,9.453452265852244,4.511303283662332,5238.934921612483,-0.30407103825820864,7.513013496351692,0.8689619376494038,46.21758215646065
313,0.9620584989413515,0.01,9.999152009239692,1.9998304018479385,0.8763822824349407,0.08763822824349407,427.9298644393107,0.1,-0.19665452724925717,0.01,0.8511431133399459,15.65641622464375,14.805273111303805,13.036843661705202,12.621710141594699,12.540334458239922,4.202771516464115,5922.75580039431,0.25659233794749575,1.1410545603701616,0.9478454061024608,47.710766309349
314,0.5089590404220475,0.01,10.14310937637188,2.0286218752743763,0.9712308471085723,0.09712308471085723,323.9107110877155,0.1,-0.11293304016778559,0.01,1.5053310197002787,21.243611413147764,19.738280393447486,16.597295826,15.860435090473144,15.652504786540046,4.783716604820688,3823.334238665359,-1.3744919355400267,1.029621333565625,0.48679664462473216,77.2717319412243
315,0.4528248052843268,0.01,9.357001085755293,1.8714002171510586,0.18538198799039932,0.018538198799039934,378.4196431310096,0.1,0.0646737153599426,0.01,0.6074032876561066,10.22975311495385,9.622349827297743,8.427853079212529,8.144042113099584,8.094561091028313,4.014400152791395,6357.713799191485,0.7526352483207762,5.394267322517809,1.4502095463405276,15.830144027737015
316,0.2786943159285258,0.01,9.624166089108732,1.9248332178217464,0.7248454035617474,0.07248454035617474,345.0247583667923,0.1,-0.006404252728101134,0.01,0.7421991079131036,15.34573580112861,14.603536693215506,13.23990517752894,12.862042774149,12.808166562035227,4.48251478821238,5686.765015390152,-0.09534509770675241,1.3796045268221295,0.9446981777464679,26.897492488492368
317,0.95887187319041,0.01,9.765428398802404,1.953085679760481,0.04988266359021848,0.004988266359021849,403.50301370026955,0.1,-0.19787460973266163,0.01,0.8053743429599827,9.316331877742154,8.510957534782172,6.823284189617958,6.437691306268461,6.360588980787774,4.270808814748775,6105.5210298391785,0.27651228712903675,20.047044965659985,1.027570968630086,34.178916593101015
320,0.2825502675186389,0.01,10.105603796121358,2.0211207592242717,0.5848387736505377,0.058483877365053775,265.42442169289177,0.1,0.019367665197425055,0.01,1.4761919222189341,23.294184334396956,21.81799241217802,17.23912476522006,16.576825173284323,16.340874219324174,4.97874157515457,3176.020406623623,-2.1973845677601007,1.709872951408547,0.2416495251291329,73.05045791330902
322,0.40496858737618846,0.01,9.939854597642876,1.9879709195285753,0.6755281804212527,0.06755281804212528,443.4583164787775,0.1,0.10660601981303386,0.01,0.770466900634835,14.205985156916825,13.43551825628199,12.009837078953929,11.637592747829776,11.576586969444088,4.103421367832108,5750.591345115541,0.35382282565640855,1.4803231441453855,1.0612456247520914,41.28314793893546
323,0.9987929358156545,0.01,9.669923881746529,1.9339847763493059,0.4864651717070446,0.048646517170704465,257.4759863970426,0.1,0.03348543509254559,0.01,1.6637928130699429,23.128594294537553,21.46480148146761,16.601767531348447,15.861495398258391,15.593992805985035,4.9470175214562815,3269.9166729357344,-2.0175899525871297,2.0556456210234355,0.3013752502827341,44.32032540878882
324,0.054966306839822066,0.01,10.065249861287002,2.0130499722574005,0.8115782859032304,0.08115782859032306,473.12159790845243,0.1,0.11278399086318369,0.01,1.0099577488617815,14.581977239968944,13.572019491107163,11.869188571991664,11.333325606570833,11.25297046241606,3.7133974954131643,4841.290469859241,0.4189581290089303,1.232167022417399,1.0001322501433851,57.527505855844275
325,0.5785418182035315,0.01,10.126888144985873,2.0253776289971746,0.9510274927448649,0.09510274927448649,291.01530065476544,0.1,0.10069879695833617,0.01,1.522120219146558,23.469664988971424,21.947544769824866,17.66141165836604,16.95641025269039,16.717155200734933,4.907079774366841,3360.548065740192,-1.8879919553736155,1.051494312865541,0.33192414859075425,76.07184541651193
326,0.08257215803527718,0.01,10.063940151898624,2.012788030379725,0.03184548719546793,0.0031845487195467934,246.9036059712793,0.1,0.12120082878313487,0.01,1.553355653966161,19.565017136105457,18.011661482139296,12.341303589175649,11.679383218551076,11.437578418405158,5.15665840092731,2887.276433125887,-2.835752550480899,31.40162352869622,0.12446470983240462,70.87105333019132
327,0.15452082999051897,0.01,8.716945175037363,1.7433890350074728,0.9826960595334783,0.09826960595334783,420.06407453560655,0.1,0.007203226561849935,0.01,0.02814594741990284,9.969246697319194,9.941100749899292,9.848572078747793,9.836184837791397,9.831356261660668,3.6934742750950678,9453.644161055518,2.0194498405733823,1.0176086393128885,2.617734819164633,
328,0.4395629417728987,0.01,9.958631649730698,1.9917263299461396,0.09527081767304353,0.009527081767304353,382.7317160177497,0.1,-0.14387019272259402,0.01,0.7967781425196616,11.198733140998728,10.401954998479066,8.88627834647731,8.476188503258772,8.412964059936568,4.435703217270255,5623.8984925925715,-0.10577854585486918,10.49639359065715,0.8664483535700104,43.32348959363609
329,0.5104601313464413,0.01,9.075666521703514,1.815133304340703,0.8162429114760738,0.08162429114760739,336.98577918914464,0.1,0.06846298935187545,0.01,0.5284508485884611,13.721627712170935,13.193176863582474,12.110978983102742,11.869369954319149,11.825094150365196,4.230137160105649,6780.376559755894,0.6335851024088158,1.2251254938209808,1.40025769499064,8.933092857597197
330,0.258792408364524,0.01,9.59963174959054,1.919926349918108,0.28753140502589836,0.028753140502589838,353.2786120172249,0.1,0.04818951402078825,0.01,0.696494388229846,12.758665287886428,12.062170899656582,10.799718605009492,10.461928405566287,10.41208060969081,4.396337171482416,5869.246095840726,0.09671360731151708,3.477880963680919,1.0618378474256693,24.735325792862035
331,0.3164571308744162,0.01,9.115138839687937,1.8230277679375875,0.14085786117633303,0.014085786117633304,399.9725068075952,0.1,0.09690127487963485,0.01,0.474524716659384,7.971210270323345,7.496685553663961,6.568651241244067,6.357530756961568,6.31815220623519,3.6865721476520976,6747.266146904371,1.2966671975596082,7.099355276651185,1.8802952352238542,6.5488281288771235
332,0.08696702025593306,0.01,9.937078290709957,1.9874156581419915,0.44545708331669653,0.04454570833166965,260.10960127942013,0.1,-0.13204759757970588,0.01,1.4618527183626995,21.46895568567928,20.00710296731658,16.45059721270931,15.785225022310506,15.570730758130194,5.009928598574788,3428.2907810473757,-2.0906766585293264,2.24488516953058,0.2448294983639854,58.75426734645667
333,0.3032197838442505,0.01,9.989848501708138,1.9979697003416277,0.6475170136531374,0.06475170136531375,478.95516607617145,0.1,-0.12200992003988431,0.01,1.0116656573712781,13.77918011088759,12.767514453516313,10.959386182858971,10.41463668401901,10.330825955298435,3.543314699051858,4936.864351052218,0.6272266097415162,1.5443609649084542,1.0096895816310525,52.33772090914641
334,0.9665584393805441,0.01,9.310817129969989,1.8621634259939979,0.38714232657324027,0.03871423265732403,472.8160512118332,0.1,0.1561638068877314,0.01,1.0694358128200125,12.45602147699211,11.386585664172097,9.360137724400936,8.869538012296939,8.765227796662819,3.5960077761430225,5399.402217860641,0.9379871739290684,2.583029370235544,1.629714727106534,22.831175325005397
335,0.9447073816724817,0.01,9.754487847308688,1.9508975694617376,0.06401975419987196,0.006401975419987197,380.342820608877,0.1,0.09999111938082833,0.01,0.9323285903673852,10.499267989401135,9.56693939903375,7.740781552239106,7.3138874328281664,7.225209201093276,4.373132484557536,5763.142072372548,0.06983753442665641,15.620178685440813,1.0179289624204084,37.05652060597701
336,0.334878290136985,0.01,9.82342159359122,1.9646843187182441,0.6034665282621294,0.060346652826212946,251.86959851480637,0.1,0.16329139548012916,0.01,1.486656561956476,23.482109239918696,21.99545267796222,17.31119660433507,16.646296742905466,16.40676935841642,4.983243839353971,3161.7703842828764,-2.196897557409172,1.6570927353333293,0.2485379425429635,51.26119038587793
337,0.5708539362787616,0.01,9.738956126460696,1.9477912252921392,0.903379243349568,0.0903379243349568,388.865049092918,0.1,0.10348612846556832,0.01,0.7777810787117403,15.42913479388301,14.65135371517127,13.16845601756874,12.802547868265483,12.737318065732428,4.324275979996214,5897.5685028616845,0.1791444673056184,1.1069548114612193,1.0668077946544754,32.234197589404
338,0.9095953911109443,0.01,9.32916134447198,1.8658322688943962,0.38938321228777917,0.03893832122877792,215.57654655906512,0.1,0.038862122396120746,0.01,1.7436093852986367,25.158806297596342,23.415196912297706,17.589947655215063,16.85226912676705,16.574026507524042,5.112962429287826,2982.1005108834565,-2.6613766913808115,2.5681641335398298,0.14741218302003953,29.36011211806628
340,0.8106835703375919,0.01,10.026978510623744,2.005395702124749,0.44815157247348725,0.044815157247348726,268.43962322569587,0.1,0.155651169576004,0.01,1.613510891052318,22.98494221412515,21.371431323072834,16.51924768911502,15.801385748522216,15.540977627716419,4.948916964248864,3223.6817370671033,-2.0816763367892905,2.2313879085165103,0.2772161218484356,68.752265358002
341,0.948369552788919,0.01,9.163937242766508,1.8327874485533018,0.057879083938293066,0.005787908393829307,326.84754267070514,0.1,0.031522701804776204,0.01,0.8771135306474722,10.139369351402403,9.26225582075493,7.520962101697962,7.124891246251703,7.041439074549015,4.436693459346665,5953.617815369543,0.09624157443721787,17.277398534263867,1.0995296390232017,16.892499202008626
342,0.09132573433355706,0.01,9.199324559940187,1.8398649119880375,0.822282708635472,0.08222827086354721,442.45766404138845,0.1,0.05295652973135495,0.01,0.39442852776967463,11.453862313506177,11.059433785736502,10.325736702555425,10.146796554075571,10.119675718916167,3.6722522552789596,6810.975744860454,1.312157176641206,1.2161267523908401,1.8159242977157435,
343,0.16144768603292103,0.01,9.72340743227508,1.944681486455016,0.8280774028406849,0.0828077402840685,402.2431848833978,0.1,-0.1374093135985598,0.01,0.5506606098384506,14.25437522082976,13.703714610991309,12.641013265802208,12.347854164111558,12.31378118921339,4.258658195198899,6171.442516644784,0.3192805359431976,1.2076165785584074,1.0562716175137923,21.918990165846612
344,0.9607463027713554,0.01,10.121011200403792,2.0242022400807587,0.5921204587953321,0.059212045879533215,406.6713585419946,0.1,-0.010431511953558903,0.01,0.9694381201949671,15.795060443855684,14.825622323660717,12.889559626307127,12.414014687131411,12.321722409333702,4.372911217859793,5563.689682495474,-0.07595642261616382,1.6888455467904249,0.8405865605077675,60.31587537387751
345,0.5375401436403463,0.01,9.978898300900306,1.9957796601800615,0.3595718600490056,0.03595718600490056,316.26560031770146,0.1,0.08655884478323961,0.01,1.487275288126476,19.204004211715514,17.716728923589038,14.34147352498869,13.585492672205232,13.377436227065724,4.764213205602294,3772.6614638332353,-1.3479340369104955,2.781085260297375,0.5230312783672763,62.428256568511046
346,0.014196634471723701,0.01,9.985069029546658,1.9970138059093316,0.8017855308013255,0.08017855308013255,293.59147287588445,0.1,-0.09162292067345384,0.01,1.4012413160990107,21.541361223274976,20.140119907175965,16.94239423419961,16.280874003267538,16.076727961249993,4.919711001272885,3578.1919335149737,-1.7635921889360213,1.2472163210535536,0.3539499988451911,61.25169004374708
347,0.25763199876352916,0.01,9.731259888337513,1.9462519776675027,0.5591401545404835,0.05591401545404835,300.74604745061174,0.1,-0.11909832779018603,0.01,1.4191464544615755,19.56115317960608,18.142006725144505,15.243299203241437,14.52712430092811,14.338692471752974,4.780395211916926,3864.390621655403,-1.3328628106869245,1.78846035628013,0.5097497216881588,44.67182007578379
348,0.4499436742688596,0.01,9.930155104034725,1.9860310208069452,0.8276729854645161,0.08276729854645161,476.4801256647765,0.1,-0.07446927671023379,0.01,1.0351027724151205,14.55536515807729,13.52026238566217,11.635085693932986,11.087982135160114,10.998862496979061,3.610229323558997,4985.8859679001225,0.5906312230893788,1.208206643882147,1.0407680552405558,49.145897087017275
349,0.6929089110247677,0.01,8.803983265764279,1.7607966531528558,0.6351442046571905,0.06351442046571905,206.4311195525575,0.1,-0.10339974880286662,0.01,1.644936579627771,23.101801295065002,21.45686471543723,17.436229919586037,16.707566304229374,16.461181526377022,5.0332964014448365,3424.0050480067794,-2.1169381945938137,1.5744456025379858,0.24525043937119406,14.730846120675182
350,0.7331603781367996,0.01,9.958434704476213,1.9916869408952427,0.7865614184806693,0.07865614184806693,442.1039763948978,0.1,-0.11403494518544166,0.01,0.8043077853606935,14.933859552459158,14.129551767098464,12.507529833014559,12.108876934356276,12.037269737858924,4.112733672197155,5862.734511392962,0.34192423129420163,1.2713565355539698,0.9765416616813557,43.602068649856605
351,0.9954215129254561,0.01,10.10820545877596,2.021641091755192,0.6025773632855824,0.06025773632855824,359.9224914431321,0.1,-0.030059662852765234,0.01,1.1987373413861278,17.36179529925117,16.163057957865043,13.828369093192908,13.209218150716,13.090302987401916,4.549170277989605,4944.12198797969,-0.5129363429549909,1.65953794637663,0.7402204977786536,66.46838649281342
352,0.287511199383759,0.01,9.942986808115561,1.9885973616231123,0.41999965753350954,0.04199996575335096,320.00539446903326,0.1,0.16313540555341366,0.01,1.3900139011115797,18.483837341091906,17.093823439980326,14.169132563617762,13.412273609907896,13.242978401129788,4.697874969518,3942.7249695837863,-1.1477656722309582,2.3809543223739777,0.5973470565418612,57.859458041340304
353,0.5382201018684752,0.01,10.089726096207675,2.0179452192415352,0.9583664013268762,0.09583664013268763,401.6984332183139,0.1,0.002823858695487319,0.01,0.9114234122120557,16.40800799122151,15.496584579009454,13.817065414159469,13.372950146237127,13.29565325796041,4.382159230762017,5451.11312427984,-0.09173392957523618,1.043442256130308,0.8965365464707714,55.88306638235984
