,eep,eep_errp,eep_errm,age,age_errp,age_errm,feh,feh_errp,feh_errm,distance,distance_errp,distance_errm,av,av_errp,av_errm
10,200.78232940277326,3.6789675450858113,1.4122606128038342,7.591642223995065,0.019138896746554224,0.018347979605059628,-0.11468060241006509,0.05060473942723143,0.06231935003832009,6.440281791009296,0.03129582050963542,0.02863705711183151,2.3177856851281e-310,0.09527420382312457,0.030078232417640093
11,201.85803437373082,1.2610880485862594,1.856817718523729,7.487397212540987,0.0191931004273469,0.026135895284242316,-0.14197672095947195,0.04616594951902421,0.04756218020154135,6.604512630285721,0.0381104670716903,0.03651417240319965,2.3177856851281e-310,0.07696475192917662,0.029654212913336652
12,322.9907173194684,8.211366701110705,11.045606798298138,9.746992114074171,0.04401160332504794,0.0356806836069925,0.14604495839729797,0.05182905560476678,0.049306183124777,6.0167894284076,0.022924332316913265,0.020027550297315955,2.3177856851281e-310,0.36869666095675063,0.2826383690757549
13,219.82208688576043,23.355973445048335,17.504807961080843,7.365137763313118,0.36011651869473393,0.49605410365710867,-0.27665267975370356,0.04005174686004073,0.04421725313970465,4.352435821003024,0.003987643354613546,0.003755978958988493,2.3177856851281e-310,0.6170774612439054,0.06632920149017113
14,267.48019656615855,37.32763605859651,20.00777504743118,8.89149690494926,0.1821099015928045,1.2383537471679436,0.03245348404423125,0.05948975605305949,0.06687827632920862,6.673714232798716,0.04230217129320479,0.040130451220653285,2.3177856851281e-310,0.42491396317831454,0.30551282426442716
15,353.0442494236423,13.28545601538167,3.4407010283101727,9.90187492681536,0.0665859969210203,0.042489747377677745,0.1705202915920152,0.05106140808389553,0.04726230401237935,5.680194741214297,0.013907328182696688,0.014154138503156943,2.3177856851281e-310,0.34184262055614867,0.3388990417530628
16,182.12877300806707,44.28270734823485,5.021584227449068,7.78068829693278,0.018919776190996274,0.8786242118039631,-0.05851987135533557,0.07194527568600824,0.11423946397422902,6.085526810531588,0.02323440991885839,0.022205852733355513,2.3177856851281e-310,0.4590898294211646,0.14331767714797908
17,188.56596444417,18.73765118014225,24.035844102169335,8.201073079749197,0.03317960904668382,0.02716401946622149,0.14706529147191028,0.05402210163983734,0.08850673181819256,6.538457939470114,0.03287786366170575,0.031767157177854166,2.3177856851281e-310,0.36084088265632,0.3071008402782487
18,215.73180357148024,23.140064638945233,20.636187049379487,7.234564194100413,0.9072184526504383,0.4305607294580165,-0.2502456016649227,0.08309622532997701,0.059548800819813286,5.828079446497785,0.01665196230534427,0.017772588375169818,2.3177856851281e-310,0.39098839079810194,0.3586158787611908
19,1542.2880939654785,2.6866780699554056,2.0179275976736335,9.842634030225863,0.3256878140011956,0.5095178616986615,-0.02628263344421864,0.053841825828416484,0.04942396958094316,4.190181052001799,0.003648599506544059,0.003413518950742933,2.3177856851281e-310,0.3563053646776918,0.35199672562419
20,401.3880238396471,9.39020330113999,9.881909745008329,9.652691395301567,0.04144390883812399,0.04517562039892198,-0.069943757687577,0.04457389590237848,0.045407320976404264,5.941525690738452,0.01897098182385104,0.018648021386212577,2.3177856851281e-310,0.18432326775621632,0.2536146541072415
21,186.20921893609096,2.6397649860818717,27.271164301036293,7.963478285826357,0.01445990840488598,0.02029637752748581,0.029711800445807946,0.050305593695124454,0.05339052652709704,6.860426642845711,0.04814578995661378,0.04805405808110663,2.3177856851281e-310,0.27379989403603866,0.13200607539086498
22,321.90186184413614,5.098348584304233,4.981012736520427,9.867135014412998,0.03290072047655279,0.028863572671252058,0.17693534563193203,0.052156961640385247,0.04905752950041947,6.47567247696129,0.03160281853771174,0.03167276808828223,2.3177856851281e-310,0.323554182203455,0.35937570650514755
